track,response_track,period,model,model_label,index_id,index_name,threshold_method,threshold_label,lockout_years,exclusion_rule,rule_label,strategy_id,transaction_cost_bps,benchmark_geometric_return,strategy_gross_geometric_return,strategy_net_geometric_return,realized_alpha,gross_alpha_before_transaction_costs,tp_exclusion_gain,fp_exclusion_cost,retained_stock_reweighting_effect,transaction_cost_effect,compounding_geometric_adjustment,reconciled_alpha,reconciliation_error,reconciliation_pass,fn_missed_opportunity_diagnostic,tn_retained_diagnostic,fn_benchmark_weight,fn_filtered_weight,tn_benchmark_weight,tn_filtered_weight,fp_benchmark_weight,tp_benchmark_weight,annualized_turnover_gross,mean_monthly_turnover_gross,source_performance_file,source_decomposition_file,attribution_formula
permanent CSI,permanent_csi,test,raw_plus_latent,Exp. Dataset + VAE,large_cap,CRSP-like US Large Cap,fpr5,CV FPR <= 5%,0,permanent_removal,Permanent removal,fpr5_permanent,0,0.1418233485,0.1424120881,0.1424120881,0.0005887396,0.0005887396,-0.0000020826,-0.0015838089,0.0016121119,0.0000000000,0.0005625192,0.0005887396,0.00000000000000,true,0.0000000000,0.0016121119,0.0000000000,0.0000000000,0.6539281247,0.6654612672,0.0113898786,0.0000653310,0.1089109109,0.0090759092,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,raw_plus_latent,Exp. Dataset + VAE,large_cap,CRSP-like US Large Cap,fpr5,CV FPR <= 5%,0,permanent_removal,Permanent removal,fpr5_permanent,5,0.1418233485,0.1424120881,0.1423507226,0.0005273741,0.0005887396,-0.0000020826,-0.0015838089,0.0016121119,-0.0000613655,0.0005625192,0.0005273741,0.00000000000000,true,0.0000000000,0.0016121119,0.0000000000,0.0000000000,0.6539281247,0.6654612672,0.0113898786,0.0000653310,0.1089109109,0.0090759092,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,raw_plus_latent,Exp. Dataset + VAE,large_cap,CRSP-like US Large Cap,fpr5,CV FPR <= 5%,0,permanent_removal,Permanent removal,fpr5_permanent,10,0.1418233485,0.1424120881,0.1422893596,0.0004660111,0.0005887396,-0.0000020826,-0.0015838089,0.0016121119,-0.0001227285,0.0005625192,0.0004660111,0.00000000000000,true,0.0000000000,0.0016121119,0.0000000000,0.0000000000,0.6539281247,0.6654612672,0.0113898786,0.0000653310,0.1089109109,0.0090759092,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,raw_plus_latent,Exp. Dataset + VAE,large_cap,CRSP-like US Large Cap,fpr5,CV FPR <= 5%,0,permanent_removal,Permanent removal,fpr5_permanent,20,0.1418233485,0.1424120881,0.1421666410,0.0003432925,0.0005887396,-0.0000020826,-0.0015838089,0.0016121119,-0.0002454471,0.0005625192,0.0003432925,0.00000000000000,true,0.0000000000,0.0016121119,0.0000000000,0.0000000000,0.6539281247,0.6654612672,0.0113898786,0.0000653310,0.1089109109,0.0090759092,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,raw_plus_latent,Exp. Dataset + VAE,large_cap,CRSP-like US Large Cap,youden,CV Youden J,0,permanent_removal,Permanent removal,youden_permanent,0,0.1418233485,0.1444013278,0.1444013278,0.0025779793,0.0025779793,-0.0000020826,-0.0201380877,0.0190542750,0.0000000000,0.0036638745,0.0025779793,0.00000000000000,true,0.0000000000,0.0190542750,0.0000000000,0.0000000000,0.5373303765,0.6657324582,0.1279876268,0.0000653310,0.1090341454,0.0090861788,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,raw_plus_latent,Exp. Dataset + VAE,large_cap,CRSP-like US Large Cap,youden,CV Youden J,0,permanent_removal,Permanent removal,youden_permanent,5,0.1418233485,0.1444013278,0.1443400247,0.0025166762,0.0025779793,-0.0000020826,-0.0201380877,0.0190542750,-0.0000613031,0.0036638745,0.0025166762,0.00000000000000,true,0.0000000000,0.0190542750,0.0000000000,0.0000000000,0.5373303765,0.6657324582,0.1279876268,0.0000653310,0.1090341454,0.0090861788,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,raw_plus_latent,Exp. Dataset + VAE,large_cap,CRSP-like US Large Cap,youden,CV Youden J,0,permanent_removal,Permanent removal,youden_permanent,10,0.1418233485,0.1444013278,0.1442787240,0.0024553755,0.0025779793,-0.0000020826,-0.0201380877,0.0190542750,-0.0001226038,0.0036638745,0.0024553755,0.00000000000000,true,0.0000000000,0.0190542750,0.0000000000,0.0000000000,0.5373303765,0.6657324582,0.1279876268,0.0000653310,0.1090341454,0.0090861788,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,raw_plus_latent,Exp. Dataset + VAE,large_cap,CRSP-like US Large Cap,youden,CV Youden J,0,permanent_removal,Permanent removal,youden_permanent,20,0.1418233485,0.1444013278,0.1441561299,0.0023327814,0.0025779793,-0.0000020826,-0.0201380877,0.0190542750,-0.0002451979,0.0036638745,0.0023327814,0.00000000000000,true,0.0000000000,0.0190542750,0.0000000000,0.0000000000,0.5373303765,0.6657324582,0.1279876268,0.0000653310,0.1090341454,0.0090861788,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,raw_plus_latent,Exp. Dataset + VAE,mid_cap,CRSP-like US Mid Cap,fpr1,CV FPR <= 1%,0,permanent_removal,Permanent removal,fpr1_permanent,0,0.1382219833,0.1388146125,0.1388146125,0.0005926292,0.0005926292,0.0000000000,-0.0005775211,0.0006660291,0.0000000000,0.0005041212,0.0005926292,0.00000000000000,true,0.0000000696,0.0006659595,0.0003704552,0.0003727462,0.6587611030,0.6635863050,0.0048457194,0.0000000000,0.8272001204,0.0689333434,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,raw_plus_latent,Exp. Dataset + VAE,mid_cap,CRSP-like US Mid Cap,fpr1,CV FPR <= 1%,0,permanent_removal,Permanent removal,fpr1_permanent,5,0.1382219833,0.1388146125,0.1383494129,0.0001274296,0.0005926292,0.0000000000,-0.0005775211,0.0006660291,-0.0004651996,0.0005041212,0.0001274296,0.00000000000000,true,0.0000000696,0.0006659595,0.0003704552,0.0003727462,0.6587611030,0.6635863050,0.0048457194,0.0000000000,0.8272001204,0.0689333434,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,raw_plus_latent,Exp. Dataset + VAE,mid_cap,CRSP-like US Mid Cap,fpr1,CV FPR <= 1%,0,permanent_removal,Permanent removal,fpr1_permanent,10,0.1382219833,0.1388146125,0.1378843547,-0.0003376286,0.0005926292,0.0000000000,-0.0005775211,0.0006660291,-0.0009302578,0.0005041212,-0.0003376286,0.00000000000000,true,0.0000000696,0.0006659595,0.0003704552,0.0003727462,0.6587611030,0.6635863050,0.0048457194,0.0000000000,0.8272001204,0.0689333434,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,raw_plus_latent,Exp. Dataset + VAE,mid_cap,CRSP-like US Mid Cap,fpr1,CV FPR <= 1%,0,permanent_removal,Permanent removal,fpr1_permanent,20,0.1382219833,0.1388146125,0.1369546626,-0.0012673207,0.0005926292,0.0000000000,-0.0005775211,0.0006660291,-0.0018599498,0.0005041212,-0.0012673207,0.00000000000000,true,0.0000000696,0.0006659595,0.0003704552,0.0003727462,0.6587611030,0.6635863050,0.0048457194,0.0000000000,0.8272001204,0.0689333434,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,raw_plus_latent,Exp. Dataset + VAE,mid_cap,CRSP-like US Mid Cap,fpr3,CV FPR <= 3%,0,permanent_removal,Permanent removal,fpr3_permanent,0,0.1382219833,0.1383276494,0.1383276494,0.0001056661,0.0001056661,0.0000000000,-0.0035313701,0.0027504988,0.0000000000,0.0008865374,0.0001056661,0.00000000000000,true,0.0000005009,0.0027499979,0.0003704552,0.0003795303,0.6447202594,0.6636172680,0.0188865630,0.0000000000,0.8286658833,0.0690554903,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,raw_plus_latent,Exp. Dataset + VAE,mid_cap,CRSP-like US Mid Cap,fpr3,CV FPR <= 3%,0,permanent_removal,Permanent removal,fpr3_permanent,5,0.1382219833,0.1383276494,0.1378616906,-0.0003602927,0.0001056661,0.0000000000,-0.0035313701,0.0027504988,-0.0004659588,0.0008865374,-0.0003602927,0.00000000000000,true,0.0000005009,0.0027499979,0.0003704552,0.0003795303,0.6447202594,0.6636172680,0.0188865630,0.0000000000,0.8286658833,0.0690554903,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,raw_plus_latent,Exp. Dataset + VAE,mid_cap,CRSP-like US Mid Cap,fpr3,CV FPR <= 3%,0,permanent_removal,Permanent removal,fpr3_permanent,10,0.1382219833,0.1383276494,0.1373958738,-0.0008261095,0.0001056661,0.0000000000,-0.0035313701,0.0027504988,-0.0009317756,0.0008865374,-0.0008261095,0.00000000000000,true,0.0000005009,0.0027499979,0.0003704552,0.0003795303,0.6447202594,0.6636172680,0.0188865630,0.0000000000,0.8286658833,0.0690554903,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,raw_plus_latent,Exp. Dataset + VAE,mid_cap,CRSP-like US Mid Cap,fpr3,CV FPR <= 3%,0,permanent_removal,Permanent removal,fpr3_permanent,20,0.1382219833,0.1383276494,0.1364646660,-0.0017573173,0.0001056661,0.0000000000,-0.0035313701,0.0027504988,-0.0018629834,0.0008865374,-0.0017573173,0.00000000000000,true,0.0000005009,0.0027499979,0.0003704552,0.0003795303,0.6447202594,0.6636172680,0.0188865630,0.0000000000,0.8286658833,0.0690554903,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,raw_plus_latent,Exp. Dataset + VAE,mid_cap,CRSP-like US Mid Cap,fpr5,CV FPR <= 5%,0,permanent_removal,Permanent removal,fpr5_permanent,0,0.1382219833,0.1394434010,0.1394434010,0.0012214177,0.0012214177,-0.0000118098,-0.0038327768,0.0038799660,0.0000000000,0.0011860384,0.0012214177,0.00000000000000,true,0.0000000000,0.0038799660,0.0000000000,0.0000000000,0.6375363690,0.6640577387,0.0260704534,0.0003704552,0.8240455091,0.0686704591,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,raw_plus_latent,Exp. Dataset + VAE,mid_cap,CRSP-like US Mid Cap,fpr5,CV FPR <= 5%,0,permanent_removal,Permanent removal,fpr5_permanent,5,0.1382219833,0.1394434010,0.1389796958,0.0007577125,0.0012214177,-0.0000118098,-0.0038327768,0.0038799660,-0.0004637052,0.0011860384,0.0007577125,0.00000000000000,true,0.0000000000,0.0038799660,0.0000000000,0.0000000000,0.6375363690,0.6640577387,0.0260704534,0.0003704552,0.8240455091,0.0686704591,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,raw_plus_latent,Exp. Dataset + VAE,mid_cap,CRSP-like US Mid Cap,fpr5,CV FPR <= 5%,0,permanent_removal,Permanent removal,fpr5_permanent,10,0.1382219833,0.1394434010,0.1385161312,0.0002941479,0.0012214177,-0.0000118098,-0.0038327768,0.0038799660,-0.0009272698,0.0011860384,0.0002941479,0.00000000000000,true,0.0000000000,0.0038799660,0.0000000000,0.0000000000,0.6375363690,0.6640577387,0.0260704534,0.0003704552,0.8240455091,0.0686704591,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,raw_plus_latent,Exp. Dataset + VAE,mid_cap,CRSP-like US Mid Cap,fpr5,CV FPR <= 5%,0,permanent_removal,Permanent removal,fpr5_permanent,20,0.1382219833,0.1394434010,0.1375894236,-0.0006325597,0.0012214177,-0.0000118098,-0.0038327768,0.0038799660,-0.0018539774,0.0011860384,-0.0006325597,0.00000000000000,true,0.0000000000,0.0038799660,0.0000000000,0.0000000000,0.6375363690,0.6640577387,0.0260704534,0.0003704552,0.8240455091,0.0686704591,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,raw_plus_latent,Exp. Dataset + VAE,mid_cap,CRSP-like US Mid Cap,youden,CV Youden J,0,permanent_removal,Permanent removal,youden_permanent,0,0.1382219833,0.1424420993,0.1424420993,0.0042201160,0.0042201160,-0.0000118098,-0.0273783964,0.0278665268,0.0000000000,0.0037437954,0.0042201160,0.00000000000000,true,0.0000000000,0.0278665268,0.0000000000,0.0000000000,0.4633612775,0.6641708817,0.2002455449,0.0003704552,0.7819899432,0.0651658286,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,raw_plus_latent,Exp. Dataset + VAE,mid_cap,CRSP-like US Mid Cap,youden,CV Youden J,0,permanent_removal,Permanent removal,youden_permanent,5,0.1382219833,0.1424420993,0.1420010233,0.0037790400,0.0042201160,-0.0000118098,-0.0273783964,0.0278665268,-0.0004410760,0.0037437954,0.0037790400,0.00000000000000,true,0.0000000000,0.0278665268,0.0000000000,0.0000000000,0.4633612775,0.6641708817,0.2002455449,0.0003704552,0.7819899432,0.0651658286,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,raw_plus_latent,Exp. Dataset + VAE,mid_cap,CRSP-like US Mid Cap,youden,CV Youden J,0,permanent_removal,Permanent removal,youden_permanent,10,0.1382219833,0.1424420993,0.1415600737,0.0033380904,0.0042201160,-0.0000118098,-0.0273783964,0.0278665268,-0.0008820256,0.0037437954,0.0033380904,0.00000000000000,true,0.0000000000,0.0278665268,0.0000000000,0.0000000000,0.4633612775,0.6641708817,0.2002455449,0.0003704552,0.7819899432,0.0651658286,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,raw_plus_latent,Exp. Dataset + VAE,mid_cap,CRSP-like US Mid Cap,youden,CV Youden J,0,permanent_removal,Permanent removal,youden_permanent,20,0.1382219833,0.1424420993,0.1406785536,0.0024565703,0.0042201160,-0.0000118098,-0.0273783964,0.0278665268,-0.0017635457,0.0037437954,0.0024565703,0.00000000000000,true,0.0000000000,0.0278665268,0.0000000000,0.0000000000,0.4633612775,0.6641708817,0.2002455449,0.0003704552,0.7819899432,0.0651658286,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,raw_plus_latent,Exp. Dataset + VAE,small_cap,CRSP-like US Small Cap,fpr1,CV FPR <= 1%,0,permanent_removal,Permanent removal,fpr1_permanent,0,0.1143505618,0.1143246195,0.1143246195,-0.0000259423,-0.0000259423,0.0000085487,-0.0015467041,0.0008685603,0.0000000000,0.0006436527,-0.0000259423,0.00000000000000,true,-0.0000240977,0.0008926580,0.0023952906,0.0024239760,0.6517586897,0.6596606671,0.0078164149,0.0001011885,0.6037508399,0.0503125700,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
permanent CSI,permanent_csi,test,raw_plus_latent,Exp. Dataset + VAE,small_cap,CRSP-like US Small Cap,fpr1,CV FPR <= 1%,0,permanent_removal,Permanent removal,fpr1_permanent,5,0.1143505618,0.1143246195,0.1139906901,-0.0003598717,-0.0000259423,0.0000085487,-0.0015467041,0.0008685603,-0.0003339294,0.0006436527,-0.0003598717,0.00000000000000,true,-0.0000240977,0.0008926580,0.0023952906,0.0024239760,0.6517586897,0.6596606671,0.0078164149,0.0001011885,0.6037508399,0.0503125700,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\index_performance_gross_and_net_by_tc.csv,03_Data_Output\7_IndexConstructionValidation\nonraw_index_suite\raw_plus_latent\3_Modelling_Results\Necessary\permanent_csi\11c_index_revised_raw_plus_latent\error_cost_decomposition_by_crsp_universe.csv,TP exclusion gain + FP exclusion cost + retained-stock reweighting effect + transaction-cost effect + compounding/geometric adjustment = realized alpha
